Bluza - black;36,Mężczyźni;549.0;;;1;;;;;;;;Armani Jeans;;;;;;;;56;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1555.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - black;46,Kobiety;139.0;;;1;;;;;;;;Even&Odd;;;;;;;;29;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers358.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - black;51,Kobiety;199.2;;;1;;;;;;;;Elle Sport;;;;;;;;38;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-sport859.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - bordeaux melange;36,Mężczyźni;84.0;;;1;;20;;;;;;Pier One;;;;;;;;46;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1586.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - charcoal heather/dark grey/white;46,Kobiety;169.0;;;1;;;;;;;;Nike Sportswear;;;;;;;;39;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers391.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - medium grey;36,Mężczyźni;169.0;;;1;;;;;;;;Esprit;;;;;;;;41;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1569.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - mottled grey;46,Kobiety;103.2;;;1;;;;;;;;Even&Odd;;;;;;;;84;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers435.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - mottled light grey/dark blue;36,Mężczyźni;119.0;;;1;;;;;;;;YOURTURN;;;;;;;;98;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1580.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - navy;36,Mężczyźni;119.0;;;1;;;;;;;;Benetton;;;;;;;;66;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1543.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - navy blue;36,Mężczyźni;332.1;;;1;;;;;;;;Lacoste Sport;;;;;;;;98;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1583.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - navy blue;41,Mężczyźni;332.1;;;1;;;;;;;;Lacoste Sport;;;;;;;;52;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sport998.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluza - pitch;41,Mężczyźni;369.0;;;1;;;;;;;;Lacoste Sport;;;;;;;;92;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sport1034.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluzka z długim rękawem - black;33,Mężczyźni;149.0;;;1;;;;;;;;Hilfiger Denim;;;;;;;;47;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1779.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluzka z długim rękawem - black;33,Mężczyźni;299.0;;;1;;42;;;;;;Armani Jeans;;;;;;;;68;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1788.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluzka z długim rękawem - black;33,Mężczyźni;44.0;;;1;;;;;;;;Zalando Essentials;;;;;;;;84;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1780.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluzka z długim rękawem - black;33,Mężczyźni;89.0;;;1;;;;;;;;YOURTURN;;;;;;;;59;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1848.jpg;0;;0;0;0;0;0;0;0;0;0;0
Bluzka z długim rękawem - dark blue;33,Mężczyźni;109.0;;;1;;;;;;;;KIOMI;;;;;;;;49;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1861.jpg;0;;0;0;0;0;0;0;0;0;0;0
